#m	sigma	Xa	Xv	rho	e	Re*	M*	M	m_1	sigma_1	Xa_1	Xv_1	a_1	rho_1	Re_1*	Mstar_1*	M_1
590.605	1.49856	162000	1.53039e+06	0.00319554	0.112328	2.98708	0.168857	1.24769	0.115065	0.0507544	0.115808	0.116107	-9.39746	4.86576e-05	63.0594	0.439871	3.25023
