#m	sigma	Xa	Xv	rho	e	Re*	M*	M	m_1	sigma_1	Xa_1	Xv_1	a_1	rho_1	Re_1*	Mstar_1*	M_1
996.342	0.05	1002.59	1005.1	0.000350325	0.109099	6.82888	0.127816	0.94444	1.27538	0.131272	1.33153	1.35467	-6.78614	0.000914369	50.2722	1.52016	11.2325
