Study Name	Eurofer_WELDS
Sample Name	2022-04-08
Run Name	spot0w_23p7C
Operator	Ben
Date	4/8/2022
Time	13:42
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:42:19
	
Time	Amplitude
3.720000E-8	-1.367105E-2
3.725000E-8	-1.366249E-2
3.730000E-8	-1.369332E-2
3.735000E-8	-1.374300E-2
3.740000E-8	-1.379781E-2
3.745000E-8	-1.384406E-2
3.750000E-8	-1.393485E-2
3.755000E-8	-1.400165E-2
3.760000E-8	-1.410100E-2
3.765000E-8	-1.414554E-2
3.770000E-8	-1.416952E-2
3.775000E-8	-1.418494E-2
3.780000E-8	-1.417466E-2
3.785000E-8	-1.417295E-2
3.790000E-8	-1.415239E-2
3.795000E-8	-1.414554E-2
3.800000E-8	-1.410614E-2
3.805000E-8	-1.412156E-2
3.810000E-8	-1.413012E-2
3.815000E-8	-1.417295E-2
3.820000E-8	-1.421749E-2
3.825000E-8	-1.427401E-2
3.830000E-8	-1.434767E-2
3.835000E-8	-1.441961E-2
3.840000E-8	-1.448128E-2
3.845000E-8	-1.454637E-2
3.850000E-8	-1.460119E-2
3.855000E-8	-1.464572E-2
3.860000E-8	-1.466799E-2
3.865000E-8	-1.460633E-2
3.870000E-8	-1.452582E-2
3.875000E-8	-1.441276E-2
3.880000E-8	-1.425688E-2
3.885000E-8	-1.409587E-2
3.890000E-8	-1.391772E-2
3.895000E-8	-1.372587E-2
3.900000E-8	-1.354258E-2
3.905000E-8	-1.336615E-2
3.910000E-8	-1.320171E-2
3.915000E-8	-1.308865E-2
3.920000E-8	-1.300472E-2
3.925000E-8	-1.291736E-2
3.930000E-8	-1.285569E-2
3.935000E-8	-1.282828E-2
3.940000E-8	-1.283342E-2
3.945000E-8	-1.283685E-2
3.950000E-8	-1.286083E-2
3.955000E-8	-1.285912E-2
3.960000E-8	-1.288481E-2
3.965000E-8	-1.289338E-2
3.970000E-8	-1.293106E-2
3.975000E-8	-1.299444E-2
3.980000E-8	-1.307666E-2
3.985000E-8	-1.314347E-2
3.990000E-8	-1.321027E-2
3.995000E-8	-1.328564E-2
4.000000E-8	-1.337471E-2
4.005000E-8	-1.345180E-2
4.010000E-8	-1.348606E-2
4.015000E-8	-1.352888E-2
4.020000E-8	-1.356143E-2
4.025000E-8	-1.357170E-2
4.030000E-8	-1.355800E-2
4.035000E-8	-1.354430E-2
4.040000E-8	-1.354601E-2
4.045000E-8	-1.351346E-2
4.050000E-8	-1.348092E-2
4.055000E-8	-1.341240E-2
4.060000E-8	-1.332504E-2
4.065000E-8	-1.324282E-2
4.070000E-8	-1.316231E-2
4.075000E-8	-1.308865E-2
4.080000E-8	-1.301842E-2
4.085000E-8	-1.295504E-2
4.090000E-8	-1.289338E-2
4.095000E-8	-1.286254E-2
4.100000E-8	-1.285912E-2
4.105000E-8	-1.283171E-2
4.110000E-8	-1.281801E-2
4.115000E-8	-1.278032E-2
4.120000E-8	-1.269467E-2
4.125000E-8	-1.260903E-2
4.130000E-8	-1.252509E-2
4.135000E-8	-1.244458E-2
4.140000E-8	-1.236407E-2
4.145000E-8	-1.226130E-2
4.150000E-8	-1.218421E-2
4.155000E-8	-1.210199E-2
4.160000E-8	-1.201463E-2
4.165000E-8	-1.193584E-2
4.170000E-8	-1.187074E-2
4.175000E-8	-1.181079E-2
4.180000E-8	-1.178681E-2
4.185000E-8	-1.178510E-2
4.190000E-8	-1.179709E-2
4.195000E-8	-1.182963E-2
4.200000E-8	-1.190158E-2
4.205000E-8	-1.200607E-2
4.210000E-8	-1.211570E-2
4.215000E-8	-1.221162E-2
4.220000E-8	-1.230926E-2
4.225000E-8	-1.240176E-2
4.230000E-8	-1.248398E-2
4.235000E-8	-1.259018E-2
4.240000E-8	-1.267754E-2
4.245000E-8	-1.274777E-2
4.250000E-8	-1.278889E-2
4.255000E-8	-1.279916E-2
4.260000E-8	-1.280430E-2
4.265000E-8	-1.277176E-2
4.270000E-8	-1.274092E-2
4.275000E-8	-1.272208E-2
4.280000E-8	-1.267240E-2
4.285000E-8	-1.259018E-2
4.290000E-8	-1.254736E-2
4.295000E-8	-1.252509E-2
4.300000E-8	-1.250625E-2
4.305000E-8	-1.252166E-2
4.310000E-8	-1.251824E-2
4.315000E-8	-1.250796E-2
4.320000E-8	-1.250282E-2
4.325000E-8	-1.248569E-2
4.330000E-8	-1.243602E-2
4.335000E-8	-1.238120E-2
4.340000E-8	-1.233324E-2
4.345000E-8	-1.225958E-2
4.350000E-8	-1.218764E-2
4.355000E-8	-1.210028E-2
4.360000E-8	-1.204204E-2
4.365000E-8	-1.199236E-2
4.370000E-8	-1.193584E-2
4.375000E-8	-1.192213E-2
4.380000E-8	-1.195125E-2
4.385000E-8	-1.197866E-2
4.390000E-8	-1.198551E-2
4.395000E-8	-1.195639E-2
4.400000E-8	-1.193241E-2
4.405000E-8	-1.189815E-2
4.410000E-8	-1.182449E-2
4.415000E-8	-1.177482E-2
4.420000E-8	-1.172000E-2
4.425000E-8	-1.168403E-2
4.430000E-8	-1.168232E-2
4.435000E-8	-1.169431E-2
4.440000E-8	-1.170287E-2
4.445000E-8	-1.172514E-2
4.450000E-8	-1.173542E-2
4.455000E-8	-1.177653E-2
4.460000E-8	-1.179537E-2
4.465000E-8	-1.176625E-2
4.470000E-8	-1.174056E-2
4.475000E-8	-1.167547E-2
4.480000E-8	-1.159325E-2
4.485000E-8	-1.149732E-2
4.490000E-8	-1.137056E-2
4.495000E-8	-1.125066E-2
4.500000E-8	-1.118385E-2
4.505000E-8	-1.114274E-2
4.510000E-8	-1.114788E-2
4.515000E-8	-1.120955E-2
4.520000E-8	-1.131061E-2
4.525000E-8	-1.139968E-2
4.530000E-8	-1.145964E-2
4.535000E-8	-1.155556E-2
4.540000E-8	-1.157783E-2
4.545000E-8	-1.158468E-2
4.550000E-8	-1.151445E-2
4.555000E-8	-1.143052E-2
4.560000E-8	-1.133630E-2
4.565000E-8	-1.124209E-2
4.570000E-8	-1.116672E-2
4.575000E-8	-1.107936E-2
4.580000E-8	-1.102455E-2
4.585000E-8	-1.100057E-2
4.590000E-8	-1.105881E-2
4.595000E-8	-1.106566E-2
4.600000E-8	-1.111362E-2
4.605000E-8	-1.118042E-2
4.610000E-8	-1.118728E-2
4.615000E-8	-1.118385E-2
4.620000E-8	-1.119070E-2
4.625000E-8	-1.117871E-2
4.630000E-8	-1.112904E-2
4.635000E-8	-1.108964E-2
4.640000E-8	-1.104168E-2
4.645000E-8	-1.097316E-2
4.650000E-8	-1.093205E-2
4.655000E-8	-1.090978E-2
4.660000E-8	-1.093033E-2
4.665000E-8	-1.097316E-2
4.670000E-8	-1.103654E-2
4.675000E-8	-1.114103E-2
4.680000E-8	-1.127806E-2
4.685000E-8	-1.141510E-2
4.690000E-8	-1.152130E-2
4.695000E-8	-1.156584E-2
4.700000E-8	-1.162237E-2
4.705000E-8	-1.159838E-2
4.710000E-8	-1.154186E-2
4.715000E-8	-1.146306E-2
4.720000E-8	-1.140482E-2
4.725000E-8	-1.134316E-2
4.730000E-8	-1.128491E-2
4.735000E-8	-1.124380E-2
4.740000E-8	-1.121126E-2
4.745000E-8	-1.118385E-2
4.750000E-8	-1.119070E-2
4.755000E-8	-1.121468E-2
4.760000E-8	-1.122839E-2
4.765000E-8	-1.126950E-2
4.770000E-8	-1.129862E-2
4.775000E-8	-1.127121E-2
4.780000E-8	-1.123695E-2
4.785000E-8	-1.120955E-2
4.790000E-8	-1.121297E-2
4.795000E-8	-1.118214E-2
4.800000E-8	-1.116672E-2
4.805000E-8	-1.115644E-2
4.810000E-8	-1.114788E-2
4.815000E-8	-1.111191E-2
4.820000E-8	-1.108107E-2
4.825000E-8	-1.106908E-2
4.830000E-8	-1.104339E-2
4.835000E-8	-1.103825E-2
4.840000E-8	-1.102969E-2
4.845000E-8	-1.102455E-2
4.850000E-8	-1.108107E-2
4.855000E-8	-1.114445E-2
4.860000E-8	-1.118214E-2
4.865000E-8	-1.121982E-2
4.870000E-8	-1.128834E-2
4.875000E-8	-1.135515E-2
4.880000E-8	-1.140996E-2
4.885000E-8	-1.146649E-2
4.890000E-8	-1.153672E-2
4.895000E-8	-1.156755E-2
4.900000E-8	-1.158126E-2
4.905000E-8	-1.156584E-2
4.910000E-8	-1.151102E-2
4.915000E-8	-1.145450E-2
4.920000E-8	-1.139454E-2
4.925000E-8	-1.136200E-2
4.930000E-8	-1.132431E-2
4.935000E-8	-1.127635E-2
4.940000E-8	-1.126436E-2
4.945000E-8	-1.125922E-2
4.950000E-8	-1.125408E-2
4.955000E-8	-1.127978E-2
4.960000E-8	-1.129005E-2
4.965000E-8	-1.130547E-2
4.970000E-8	-1.128149E-2
4.975000E-8	-1.126779E-2
4.980000E-8	-1.126093E-2
4.985000E-8	-1.126093E-2
4.990000E-8	-1.127806E-2
4.995000E-8	-1.126607E-2
5.000000E-8	-1.123524E-2
5.005000E-8	-1.119242E-2
5.010000E-8	-1.117871E-2
5.015000E-8	-1.116330E-2
5.020000E-8	-1.117015E-2
5.025000E-8	-1.118728E-2
5.030000E-8	-1.120269E-2
5.035000E-8	-1.127806E-2
5.040000E-8	-1.135686E-2
5.045000E-8	-1.142709E-2
5.050000E-8	-1.152644E-2
5.055000E-8	-1.164463E-2
5.060000E-8	-1.173713E-2
5.065000E-8	-1.179709E-2
5.070000E-8	-1.182278E-2
5.075000E-8	-1.182621E-2
5.080000E-8	-1.179195E-2
5.085000E-8	-1.174741E-2
5.090000E-8	-1.168746E-2
5.095000E-8	-1.155556E-2
5.100000E-8	-1.142024E-2
5.105000E-8	-1.126950E-2
5.110000E-8	-1.109478E-2
5.115000E-8	-1.095945E-2
5.120000E-8	-1.083270E-2
5.125000E-8	-1.074705E-2
5.130000E-8	-1.069052E-2
5.135000E-8	-1.069395E-2
5.140000E-8	-1.067168E-2
5.145000E-8	-1.072478E-2
5.150000E-8	-1.075733E-2
5.155000E-8	-1.081385E-2
5.160000E-8	-1.085839E-2
5.165000E-8	-1.088922E-2
5.170000E-8	-1.087381E-2
5.175000E-8	-1.082756E-2
5.180000E-8	-1.079159E-2
5.185000E-8	-1.074191E-2
5.190000E-8	-1.067853E-2
5.195000E-8	-1.061344E-2
5.200000E-8	-1.053636E-2
5.205000E-8	-1.050895E-2
5.210000E-8	-1.050381E-2
5.215000E-8	-1.051580E-2
5.220000E-8	-1.053293E-2
5.225000E-8	-1.059802E-2
5.230000E-8	-1.070251E-2
5.235000E-8	-1.079501E-2
5.240000E-8	-1.089950E-2
5.245000E-8	-1.097487E-2
5.250000E-8	-1.098857E-2
5.255000E-8	-1.101084E-2
5.260000E-8	-1.102969E-2
5.265000E-8	-1.098857E-2
5.270000E-8	-1.093719E-2
5.275000E-8	-1.089950E-2
5.280000E-8	-1.088237E-2
5.285000E-8	-1.083783E-2
5.290000E-8	-1.079672E-2
5.295000E-8	-1.080186E-2
5.300000E-8	-1.080871E-2
5.305000E-8	-1.086867E-2
5.310000E-8	-1.094575E-2
5.315000E-8	-1.102283E-2
5.320000E-8	-1.108621E-2
5.325000E-8	-1.113760E-2
5.330000E-8	-1.113418E-2
5.335000E-8	-1.113418E-2
5.340000E-8	-1.109306E-2
5.345000E-8	-1.103996E-2
5.350000E-8	-1.099543E-2
5.355000E-8	-1.098001E-2
5.360000E-8	-1.097316E-2
5.365000E-8	-1.101769E-2
5.370000E-8	-1.106566E-2
5.375000E-8	-1.111191E-2
5.380000E-8	-1.117871E-2
5.385000E-8	-1.125922E-2
5.390000E-8	-1.129348E-2
5.395000E-8	-1.131232E-2
5.400000E-8	-1.133459E-2
5.405000E-8	-1.127121E-2
5.410000E-8	-1.120612E-2
5.415000E-8	-1.108964E-2
5.420000E-8	-1.095774E-2
5.425000E-8	-1.081899E-2
5.430000E-8	-1.072307E-2
5.435000E-8	-1.065626E-2
5.440000E-8	-1.062543E-2
5.445000E-8	-1.063913E-2
5.450000E-8	-1.066997E-2
5.455000E-8	-1.074534E-2
5.460000E-8	-1.084469E-2
5.465000E-8	-1.096802E-2
5.470000E-8	-1.104681E-2
5.475000E-8	-1.116843E-2
5.480000E-8	-1.124038E-2
5.485000E-8	-1.133459E-2
5.490000E-8	-1.138769E-2
5.495000E-8	-1.140482E-2
5.500000E-8	-1.142709E-2
5.505000E-8	-1.143223E-2
5.510000E-8	-1.139112E-2
5.515000E-8	-1.130718E-2
5.520000E-8	-1.122839E-2
5.525000E-8	-1.117186E-2
5.530000E-8	-1.112218E-2
5.535000E-8	-1.108279E-2
5.540000E-8	-1.106566E-2
5.545000E-8	-1.106223E-2
5.550000E-8	-1.110506E-2
5.555000E-8	-1.119927E-2
5.560000E-8	-1.130033E-2
5.565000E-8	-1.140140E-2
5.570000E-8	-1.148704E-2
5.575000E-8	-1.156413E-2
5.580000E-8	-1.159153E-2
5.585000E-8	-1.159325E-2
5.590000E-8	-1.156413E-2
5.595000E-8	-1.154014E-2
5.600000E-8	-1.152301E-2
5.605000E-8	-1.145278E-2
5.610000E-8	-1.138940E-2
5.615000E-8	-1.131061E-2
5.620000E-8	-1.125579E-2
5.625000E-8	-1.123010E-2
5.630000E-8	-1.123524E-2
5.635000E-8	-1.122154E-2
5.640000E-8	-1.123181E-2
5.645000E-8	-1.127121E-2
5.650000E-8	-1.131575E-2
5.655000E-8	-1.131575E-2
5.660000E-8	-1.128149E-2
5.665000E-8	-1.121297E-2
5.670000E-8	-1.112904E-2
5.675000E-8	-1.101769E-2
5.680000E-8	-1.091320E-2
5.685000E-8	-1.080529E-2
5.690000E-8	-1.067339E-2
5.695000E-8	-1.056719E-2
5.700000E-8	-1.045927E-2
5.705000E-8	-1.034964E-2
5.710000E-8	-1.027770E-2
5.715000E-8	-1.023659E-2
5.720000E-8	-1.021775E-2
5.725000E-8	-1.024858E-2
5.730000E-8	-1.026400E-2
5.735000E-8	-1.026742E-2
5.740000E-8	-1.030682E-2
5.745000E-8	-1.035821E-2
5.750000E-8	-1.041816E-2
5.755000E-8	-1.052094E-2
5.760000E-8	-1.060830E-2
5.765000E-8	-1.065626E-2
5.770000E-8	-1.073163E-2
5.775000E-8	-1.079330E-2
5.780000E-8	-1.083441E-2
5.785000E-8	-1.085325E-2
5.790000E-8	-1.092006E-2
5.795000E-8	-1.094232E-2
5.800000E-8	-1.096802E-2
5.805000E-8	-1.099714E-2
5.810000E-8	-1.099885E-2
5.815000E-8	-1.100057E-2
5.820000E-8	-1.101256E-2
5.825000E-8	-1.104510E-2
5.830000E-8	-1.104853E-2
5.835000E-8	-1.108793E-2
5.840000E-8	-1.113075E-2
5.845000E-8	-1.115473E-2
5.850000E-8	-1.115816E-2
5.855000E-8	-1.115816E-2
5.860000E-8	-1.111705E-2
5.865000E-8	-1.102626E-2
5.870000E-8	-1.091834E-2
5.875000E-8	-1.080358E-2
5.880000E-8	-1.071964E-2
5.885000E-8	-1.063913E-2
5.890000E-8	-1.056719E-2
5.895000E-8	-1.048154E-2
5.900000E-8	-1.045927E-2
5.905000E-8	-1.046441E-2
5.910000E-8	-1.045756E-2
5.915000E-8	-1.045413E-2
5.920000E-8	-1.048325E-2
5.925000E-8	-1.048839E-2
5.930000E-8	-1.048668E-2
5.935000E-8	-1.046955E-2
5.940000E-8	-1.044900E-2
5.945000E-8	-1.039418E-2
5.950000E-8	-1.033251E-2
5.955000E-8	-1.031367E-2
5.960000E-8	-1.028798E-2
5.965000E-8	-1.026057E-2
5.970000E-8	-1.025886E-2
5.975000E-8	-1.029826E-2
5.980000E-8	-1.031539E-2
5.985000E-8	-1.034279E-2
5.990000E-8	-1.040446E-2
5.995000E-8	-1.045585E-2
6.000000E-8	-1.053293E-2
6.005000E-8	-1.058089E-2
6.010000E-8	-1.061515E-2
6.015000E-8	-1.066140E-2
6.020000E-8	-1.068710E-2
6.025000E-8	-1.065969E-2
6.030000E-8	-1.064770E-2
6.035000E-8	-1.064770E-2
6.040000E-8	-1.063742E-2
6.045000E-8	-1.061858E-2
6.050000E-8	-1.060487E-2
6.055000E-8	-1.055177E-2
6.060000E-8	-1.047298E-2
6.065000E-8	-1.042673E-2
6.070000E-8	-1.041131E-2
6.075000E-8	-1.042159E-2
6.080000E-8	-1.044043E-2
6.085000E-8	-1.047812E-2
6.090000E-8	-1.054149E-2
6.095000E-8	-1.062714E-2
6.100000E-8	-1.072478E-2
6.105000E-8	-1.075390E-2
6.110000E-8	-1.083955E-2
6.115000E-8	-1.090293E-2
6.120000E-8	-1.092691E-2
6.125000E-8	-1.096459E-2
6.130000E-8	-1.098857E-2
6.135000E-8	-1.100228E-2
6.140000E-8	-1.100570E-2
6.145000E-8	-1.098001E-2
6.150000E-8	-1.094918E-2
6.155000E-8	-1.090121E-2
6.160000E-8	-1.088580E-2
6.165000E-8	-1.086010E-2
6.170000E-8	-1.081728E-2
6.175000E-8	-1.078987E-2
6.180000E-8	-1.072649E-2
6.185000E-8	-1.061344E-2
6.190000E-8	-1.045413E-2
6.195000E-8	-1.027427E-2
6.200000E-8	-1.008756E-2
6.205000E-8	-9.917981E-3
6.210000E-8	-9.760389E-3
6.215000E-8	-9.657612E-3
6.220000E-8	-9.571965E-3
6.225000E-8	-9.556548E-3
6.230000E-8	-9.614789E-3
6.235000E-8	-9.734695E-3
6.240000E-8	-9.861453E-3
6.245000E-8	-1.001219E-2
6.250000E-8	-1.017150E-2
6.255000E-8	-1.031710E-2
6.260000E-8	-1.042673E-2
6.265000E-8	-1.053636E-2
6.270000E-8	-1.061001E-2
6.275000E-8	-1.062543E-2
6.280000E-8	-1.061344E-2
6.285000E-8	-1.060145E-2
6.290000E-8	-1.055520E-2
6.295000E-8	-1.048839E-2
6.300000E-8	-1.041474E-2
6.305000E-8	-1.033594E-2
6.310000E-8	-1.025201E-2
6.315000E-8	-1.018863E-2
6.320000E-8	-1.014923E-2
6.325000E-8	-1.010641E-2
6.330000E-8	-1.009784E-2
6.335000E-8	-1.009270E-2
6.340000E-8	-1.008071E-2
6.345000E-8	-1.005673E-2
6.350000E-8	-1.003617E-2
6.355000E-8	-1.003275E-2
6.360000E-8	-9.977934E-3
6.365000E-8	-9.967656E-3
6.370000E-8	-9.924833E-3
6.375000E-8	-9.902564E-3
6.380000E-8	-9.894000E-3
6.385000E-8	-9.875157E-3
6.390000E-8	-9.856315E-3
6.395000E-8	-9.844324E-3
6.400000E-8	-9.813491E-3
6.405000E-8	-9.779232E-3
6.410000E-8	-9.762102E-3
6.415000E-8	-9.732982E-3
6.420000E-8	-9.700436E-3
6.425000E-8	-9.630205E-3
6.430000E-8	-9.551409E-3
6.435000E-8	-9.462336E-3
6.440000E-8	-9.368124E-3
6.445000E-8	-9.249930E-3
6.450000E-8	-9.138589E-3
6.455000E-8	-9.066645E-3
6.460000E-8	-9.025534E-3
6.465000E-8	-9.016969E-3
6.470000E-8	-9.004978E-3
6.475000E-8	-9.027247E-3
6.480000E-8	-9.068358E-3
6.485000E-8	-9.112894E-3
6.490000E-8	-9.172848E-3
6.495000E-8	-9.267060E-3
6.500000E-8	-9.323587E-3
6.505000E-8	-9.335578E-3
6.510000E-8	-9.330439E-3
6.515000E-8	-9.306458E-3
6.520000E-8	-9.277337E-3
6.525000E-8	-9.273912E-3
6.530000E-8	-9.280763E-3
6.535000E-8	-9.284189E-3
6.540000E-8	-9.263634E-3
6.545000E-8	-9.236227E-3
6.550000E-8	-9.236227E-3
6.555000E-8	-9.234514E-3
6.560000E-8	-9.200255E-3
6.565000E-8	-9.171135E-3
6.570000E-8	-9.142014E-3
6.575000E-8	-9.075209E-3
6.580000E-8	-9.013543E-3
6.585000E-8	-8.951877E-3
6.590000E-8	-8.886785E-3
6.595000E-8	-8.847387E-3
6.600000E-8	-8.849100E-3
6.605000E-8	-8.830258E-3
6.610000E-8	-8.864517E-3
6.615000E-8	-8.953590E-3
6.620000E-8	-9.061506E-3
6.625000E-8	-9.200255E-3
6.630000E-8	-9.339004E-3
6.635000E-8	-9.486317E-3
6.640000E-8	-9.594233E-3
6.645000E-8	-9.709001E-3
6.650000E-8	-9.780945E-3
6.655000E-8	-9.840898E-3
6.660000E-8	-9.876870E-3
6.665000E-8	-9.914555E-3
6.670000E-8	-9.900851E-3
6.675000E-8	-9.885435E-3
6.680000E-8	-9.868305E-3
6.685000E-8	-9.801500E-3
6.690000E-8	-9.734695E-3
6.695000E-8	-9.662751E-3
6.700000E-8	-9.587381E-3
6.705000E-8	-9.535993E-3
6.710000E-8	-9.464049E-3
6.715000E-8	-9.438355E-3
6.720000E-8	-9.433216E-3
6.725000E-8	-9.419512E-3
6.730000E-8	-9.445207E-3
6.735000E-8	-9.532567E-3
6.740000E-8	-9.599372E-3
6.745000E-8	-9.619927E-3
6.750000E-8	-9.638770E-3
6.755000E-8	-9.638770E-3
6.760000E-8	-9.628492E-3
6.765000E-8	-9.609650E-3
6.770000E-8	-9.561687E-3
6.775000E-8	-9.503447E-3
6.780000E-8	-9.434929E-3
6.785000E-8	-9.347568E-3
6.790000E-8	-9.251643E-3
6.795000E-8	-9.183125E-3
6.800000E-8	-9.109468E-3
6.805000E-8	-9.025534E-3
6.810000E-8	-8.933035E-3
6.815000E-8	-8.871368E-3
6.820000E-8	-8.830258E-3
6.825000E-8	-8.850813E-3
6.830000E-8	-8.919331E-3
6.835000E-8	-9.008404E-3
6.840000E-8	-9.116320E-3
6.845000E-8	-9.224236E-3
6.850000E-8	-9.320161E-3
6.855000E-8	-9.424651E-3
6.860000E-8	-9.496595E-3
6.865000E-8	-9.520576E-3
6.870000E-8	-9.546271E-3
6.875000E-8	-9.551409E-3
6.880000E-8	-9.522289E-3
6.885000E-8	-9.512012E-3
6.890000E-8	-9.472614E-3
6.895000E-8	-9.448632E-3
6.900000E-8	-9.470901E-3
6.905000E-8	-9.520576E-3
6.910000E-8	-9.547984E-3
6.915000E-8	-9.613076E-3
6.920000E-8	-9.683307E-3
6.925000E-8	-9.755251E-3
6.930000E-8	-9.779232E-3
6.935000E-8	-9.837472E-3
6.940000E-8	-9.870018E-3
6.945000E-8	-9.861453E-3
6.950000E-8	-9.840898E-3
6.955000E-8	-9.804926E-3
6.960000E-8	-9.722704E-3
6.965000E-8	-9.618215E-3
6.970000E-8	-9.503447E-3
6.975000E-8	-9.354420E-3
6.980000E-8	-9.244791E-3
6.985000E-8	-9.154005E-3
6.990000E-8	-9.092339E-3
6.995000E-8	-9.058080E-3
7.000000E-8	-9.073496E-3
7.005000E-8	-9.102617E-3
7.010000E-8	-9.135163E-3
7.015000E-8	-9.201968E-3
7.020000E-8	-9.280763E-3
7.025000E-8	-9.344143E-3
7.030000E-8	-9.395531E-3
7.035000E-8	-9.419512E-3
7.040000E-8	-9.400670E-3
7.045000E-8	-9.344143E-3
7.050000E-8	-9.251643E-3
7.055000E-8	-9.138589E-3
7.060000E-8	-9.061506E-3
7.065000E-8	-9.004978E-3
7.070000E-8	-8.974145E-3
7.075000E-8	-8.939886E-3
7.080000E-8	-8.950164E-3
7.085000E-8	-8.946738E-3
7.090000E-8	-8.957016E-3
7.095000E-8	-8.979284E-3
7.100000E-8	-8.991275E-3
7.105000E-8	-8.979284E-3
7.110000E-8	-8.974145E-3
7.115000E-8	-9.003265E-3
7.120000E-8	-9.047802E-3
7.125000E-8	-9.083774E-3
7.130000E-8	-9.136876E-3
7.135000E-8	-9.203681E-3
7.140000E-8	-9.258495E-3
7.145000E-8	-9.344143E-3
7.150000E-8	-9.405809E-3
7.155000E-8	-9.460623E-3
7.160000E-8	-9.491456E-3
7.165000E-8	-9.481179E-3
7.170000E-8	-9.462336E-3
7.175000E-8	-9.414373E-3
7.180000E-8	-9.335578E-3
7.185000E-8	-9.239653E-3
7.190000E-8	-9.147153E-3
7.195000E-8	-9.042663E-3
7.200000E-8	-8.939886E-3
7.205000E-8	-8.852526E-3
7.210000E-8	-8.784008E-3
7.215000E-8	-8.715490E-3
7.220000E-8	-8.665814E-3
7.225000E-8	-8.634981E-3
7.230000E-8	-8.600722E-3
7.235000E-8	-8.612713E-3
7.240000E-8	-8.633268E-3
7.245000E-8	-8.646972E-3
7.250000E-8	-8.652111E-3
7.255000E-8	-8.648685E-3
7.260000E-8	-8.677805E-3
7.265000E-8	-8.688083E-3
7.270000E-8	-8.732619E-3
7.275000E-8	-8.799424E-3
7.280000E-8	-8.888498E-3
7.285000E-8	-8.948451E-3
7.290000E-8	-8.977571E-3
7.295000E-8	-8.987849E-3
7.300000E-8	-8.991275E-3
7.305000E-8	-8.982710E-3
7.310000E-8	-8.969006E-3
7.315000E-8	-8.965581E-3
7.320000E-8	-8.963868E-3
7.325000E-8	-8.958729E-3
7.330000E-8	-8.945025E-3
7.335000E-8	-8.936460E-3
7.340000E-8	-8.922757E-3
7.345000E-8	-8.900488E-3
7.350000E-8	-8.866229E-3
7.355000E-8	-8.773730E-3
7.360000E-8	-8.720629E-3
7.365000E-8	-8.684657E-3
7.370000E-8	-8.626416E-3
7.375000E-8	-8.597296E-3
7.380000E-8	-8.576741E-3
7.385000E-8	-8.568176E-3
7.390000E-8	-8.566463E-3
7.395000E-8	-8.590445E-3
7.400000E-8	-8.607574E-3
7.405000E-8	-8.638407E-3
7.410000E-8	-8.682944E-3
7.415000E-8	-8.742897E-3
7.420000E-8	-8.789147E-3
7.425000E-8	-8.818267E-3
7.430000E-8	-8.845674E-3
7.435000E-8	-8.845674E-3
7.440000E-8	-8.855952E-3
7.445000E-8	-8.818267E-3
7.450000E-8	-8.775443E-3
7.455000E-8	-8.717203E-3
7.460000E-8	-8.662388E-3
7.465000E-8	-8.595583E-3
7.470000E-8	-8.573315E-3
7.475000E-8	-8.537343E-3
7.480000E-8	-8.528778E-3
7.485000E-8	-8.528778E-3
7.490000E-8	-8.551047E-3
7.495000E-8	-8.626416E-3
7.500000E-8	-8.710351E-3
7.505000E-8	-8.809702E-3
7.510000E-8	-8.912479E-3
7.515000E-8	-9.004978E-3
7.520000E-8	-9.082061E-3
7.525000E-8	-9.165996E-3
7.530000E-8	-9.249930E-3
7.535000E-8	-9.294467E-3
7.540000E-8	-9.344143E-3
7.545000E-8	-9.362985E-3
7.550000E-8	-9.347568E-3
7.555000E-8	-9.268773E-3
7.560000E-8	-9.201968E-3
7.565000E-8	-9.095765E-3
7.570000E-8	-8.972432E-3
7.575000E-8	-8.859378E-3
7.580000E-8	-8.756601E-3
7.585000E-8	-8.681231E-3
7.590000E-8	-8.617852E-3
7.595000E-8	-8.581880E-3
7.600000E-8	-8.573315E-3
7.605000E-8	-8.592157E-3
7.610000E-8	-8.607574E-3
7.615000E-8	-8.619565E-3
7.620000E-8	-8.646972E-3
7.625000E-8	-8.628129E-3
7.630000E-8	-8.640120E-3
7.635000E-8	-8.655537E-3
7.640000E-8	-8.669240E-3
7.645000E-8	-8.648685E-3
7.650000E-8	-8.622991E-3
7.655000E-8	-8.569889E-3
7.660000E-8	-8.525352E-3
7.665000E-8	-8.458547E-3
7.670000E-8	-8.422575E-3
7.675000E-8	-8.388316E-3
7.680000E-8	-8.376326E-3
7.685000E-8	-8.366048E-3
7.690000E-8	-8.335215E-3
7.695000E-8	-8.331789E-3
7.700000E-8	-8.343780E-3
7.705000E-8	-8.330076E-3
7.710000E-8	-8.355770E-3
7.715000E-8	-8.367761E-3
7.720000E-8	-8.390029E-3
7.725000E-8	-8.415724E-3
7.730000E-8	-8.426001E-3
7.735000E-8	-8.429427E-3
7.740000E-8	-8.405446E-3
7.745000E-8	-8.316373E-3
7.750000E-8	-8.239290E-3
7.755000E-8	-8.134800E-3
7.760000E-8	-7.996051E-3
7.765000E-8	-7.867580E-3
7.770000E-8	-7.764803E-3
7.775000E-8	-7.703136E-3
7.780000E-8	-7.641470E-3
7.785000E-8	-7.643183E-3
