Study Name	Eurofer_WELDS
Sample Name	2022-04-08
Run Name	spot0w_23p7C
Operator	Ben
Date	4/8/2022
Time	13:42
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:42:19
	
Time	Amplitude
4.210000E-8	1.953791E-2
4.215000E-8	1.968522E-2
4.220000E-8	1.982055E-2
4.225000E-8	1.992332E-2
4.230000E-8	1.993017E-2
4.235000E-8	1.995929E-2
4.240000E-8	1.996443E-2
4.245000E-8	1.991476E-2
4.250000E-8	1.984110E-2
4.255000E-8	1.976744E-2
4.260000E-8	1.967152E-2
4.265000E-8	1.957388E-2
4.270000E-8	1.951735E-2
4.275000E-8	1.948481E-2
4.280000E-8	1.947624E-2
4.285000E-8	1.943684E-2
4.290000E-8	1.945911E-2
4.295000E-8	1.948823E-2
4.300000E-8	1.952763E-2
4.305000E-8	1.959444E-2
4.310000E-8	1.966809E-2
4.315000E-8	1.969550E-2
4.320000E-8	1.971092E-2
4.325000E-8	1.966981E-2
4.330000E-8	1.955846E-2
4.335000E-8	1.941286E-2
4.340000E-8	1.923985E-2
4.345000E-8	1.904972E-2
4.350000E-8	1.885273E-2
4.355000E-8	1.861463E-2
4.360000E-8	1.843306E-2
4.365000E-8	1.826690E-2
4.370000E-8	1.815213E-2
4.375000E-8	1.816241E-2
4.380000E-8	1.824634E-2
4.385000E-8	1.833028E-2
4.390000E-8	1.841764E-2
4.395000E-8	1.843991E-2
4.400000E-8	1.844333E-2
4.405000E-8	1.842449E-2
4.410000E-8	1.831486E-2
4.415000E-8	1.819667E-2
4.420000E-8	1.802195E-2
4.425000E-8	1.784723E-2
4.430000E-8	1.769820E-2
4.435000E-8	1.761427E-2
4.440000E-8	1.754403E-2
4.445000E-8	1.755089E-2
4.450000E-8	1.762112E-2
4.455000E-8	1.774102E-2
4.460000E-8	1.790033E-2
4.465000E-8	1.806991E-2
4.470000E-8	1.820523E-2
4.475000E-8	1.830801E-2
4.480000E-8	1.841593E-2
4.485000E-8	1.844162E-2
4.490000E-8	1.840565E-2
4.495000E-8	1.835597E-2
4.500000E-8	1.831657E-2
4.505000E-8	1.830287E-2
4.510000E-8	1.830972E-2
4.515000E-8	1.832514E-2
4.520000E-8	1.837824E-2
4.525000E-8	1.836796E-2
4.530000E-8	1.832685E-2
4.535000E-8	1.829945E-2
4.540000E-8	1.824463E-2
4.545000E-8	1.816926E-2
4.550000E-8	1.805107E-2
4.555000E-8	1.795857E-2
4.560000E-8	1.786778E-2
4.565000E-8	1.781982E-2
4.570000E-8	1.778385E-2
4.575000E-8	1.773417E-2
4.580000E-8	1.772903E-2
4.585000E-8	1.777700E-2
4.590000E-8	1.787292E-2
4.595000E-8	1.789862E-2
4.600000E-8	1.794315E-2
4.605000E-8	1.798084E-2
4.610000E-8	1.793459E-2
4.615000E-8	1.788662E-2
4.620000E-8	1.783352E-2
4.625000E-8	1.779755E-2
4.630000E-8	1.775130E-2
4.635000E-8	1.771533E-2
4.640000E-8	1.767422E-2
4.645000E-8	1.765366E-2
4.650000E-8	1.762112E-2
4.655000E-8	1.762112E-2
4.660000E-8	1.767079E-2
4.665000E-8	1.770676E-2
4.670000E-8	1.779584E-2
4.675000E-8	1.789176E-2
4.680000E-8	1.802537E-2
4.685000E-8	1.811787E-2
4.690000E-8	1.814699E-2
4.695000E-8	1.807676E-2
4.700000E-8	1.801338E-2
4.705000E-8	1.788834E-2
4.710000E-8	1.774616E-2
4.715000E-8	1.762797E-2
4.720000E-8	1.756288E-2
4.725000E-8	1.750464E-2
4.730000E-8	1.748922E-2
4.735000E-8	1.753547E-2
4.740000E-8	1.761084E-2
4.745000E-8	1.772047E-2
4.750000E-8	1.786436E-2
4.755000E-8	1.797227E-2
4.760000E-8	1.806477E-2
4.765000E-8	1.817611E-2
4.770000E-8	1.820523E-2
4.775000E-8	1.809903E-2
4.780000E-8	1.797570E-2
4.785000E-8	1.781468E-2
4.790000E-8	1.769135E-2
4.795000E-8	1.758001E-2
4.800000E-8	1.751320E-2
4.805000E-8	1.744468E-2
4.810000E-8	1.741728E-2
4.815000E-8	1.736589E-2
4.820000E-8	1.732478E-2
4.825000E-8	1.731279E-2
4.830000E-8	1.734019E-2
4.835000E-8	1.737103E-2
4.840000E-8	1.740700E-2
4.845000E-8	1.744982E-2
4.850000E-8	1.755945E-2
4.855000E-8	1.765880E-2
4.860000E-8	1.772218E-2
4.865000E-8	1.778899E-2
4.870000E-8	1.787292E-2
4.875000E-8	1.794486E-2
4.880000E-8	1.797912E-2
4.885000E-8	1.804935E-2
4.890000E-8	1.811273E-2
4.895000E-8	1.807847E-2
4.900000E-8	1.802023E-2
4.905000E-8	1.790547E-2
4.910000E-8	1.775644E-2
4.915000E-8	1.762454E-2
4.920000E-8	1.749607E-2
4.925000E-8	1.738987E-2
4.930000E-8	1.729394E-2
4.935000E-8	1.726482E-2
4.940000E-8	1.731793E-2
4.945000E-8	1.739329E-2
4.950000E-8	1.750978E-2
4.955000E-8	1.765538E-2
4.960000E-8	1.779755E-2
4.965000E-8	1.791574E-2
4.970000E-8	1.798255E-2
4.975000E-8	1.799797E-2
4.980000E-8	1.800311E-2
4.985000E-8	1.795857E-2
4.990000E-8	1.791403E-2
4.995000E-8	1.777357E-2
5.000000E-8	1.763311E-2
5.005000E-8	1.749093E-2
5.010000E-8	1.739843E-2
5.015000E-8	1.735732E-2
5.020000E-8	1.738644E-2
5.025000E-8	1.745325E-2
5.030000E-8	1.755603E-2
5.035000E-8	1.773588E-2
5.040000E-8	1.793459E-2
5.045000E-8	1.813672E-2
5.050000E-8	1.834570E-2
5.055000E-8	1.854097E-2
5.060000E-8	1.868315E-2
5.065000E-8	1.874481E-2
5.070000E-8	1.876879E-2
5.075000E-8	1.871741E-2
5.080000E-8	1.859236E-2
5.085000E-8	1.844333E-2
5.090000E-8	1.828574E-2
5.095000E-8	1.808019E-2
5.100000E-8	1.789176E-2
5.105000E-8	1.771190E-2
5.110000E-8	1.746866E-2
5.115000E-8	1.730251E-2
5.120000E-8	1.716376E-2
5.125000E-8	1.709010E-2
5.130000E-8	1.704214E-2
5.135000E-8	1.704728E-2
5.140000E-8	1.704385E-2
5.145000E-8	1.712779E-2
5.150000E-8	1.719631E-2
5.155000E-8	1.730251E-2
5.160000E-8	1.741728E-2
5.165000E-8	1.749093E-2
5.170000E-8	1.750978E-2
5.175000E-8	1.747209E-2
5.180000E-8	1.744640E-2
5.185000E-8	1.740357E-2
5.190000E-8	1.732478E-2
5.195000E-8	1.726311E-2
5.200000E-8	1.717918E-2
5.205000E-8	1.712094E-2
5.210000E-8	1.709182E-2
5.215000E-8	1.709182E-2
5.220000E-8	1.709353E-2
5.225000E-8	1.715519E-2
5.230000E-8	1.723742E-2
5.235000E-8	1.729737E-2
5.240000E-8	1.735732E-2
5.245000E-8	1.738644E-2
5.250000E-8	1.733334E-2
5.255000E-8	1.731107E-2
5.260000E-8	1.728024E-2
5.265000E-8	1.719459E-2
5.270000E-8	1.715177E-2
5.275000E-8	1.715006E-2
5.280000E-8	1.721344E-2
5.285000E-8	1.726140E-2
5.290000E-8	1.730593E-2
5.295000E-8	1.739843E-2
5.300000E-8	1.747209E-2
5.305000E-8	1.757315E-2
5.310000E-8	1.767764E-2
5.315000E-8	1.775301E-2
5.320000E-8	1.777871E-2
5.325000E-8	1.775644E-2
5.330000E-8	1.766565E-2
5.335000E-8	1.757658E-2
5.340000E-8	1.741899E-2
5.345000E-8	1.725797E-2
5.350000E-8	1.711237E-2
5.355000E-8	1.701302E-2
5.360000E-8	1.695307E-2
5.365000E-8	1.696677E-2
5.370000E-8	1.700103E-2
5.375000E-8	1.705927E-2
5.380000E-8	1.714149E-2
5.385000E-8	1.722714E-2
5.390000E-8	1.730593E-2
5.395000E-8	1.741899E-2
5.400000E-8	1.750635E-2
5.405000E-8	1.750635E-2
5.410000E-8	1.749607E-2
5.415000E-8	1.744811E-2
5.420000E-8	1.736075E-2
5.425000E-8	1.721515E-2
5.430000E-8	1.708325E-2
5.435000E-8	1.697876E-2
5.440000E-8	1.690168E-2
5.445000E-8	1.683830E-2
5.450000E-8	1.680918E-2
5.455000E-8	1.681432E-2
5.460000E-8	1.686228E-2
5.465000E-8	1.694793E-2
5.470000E-8	1.698561E-2
5.475000E-8	1.708496E-2
5.480000E-8	1.714663E-2
5.485000E-8	1.726482E-2
5.490000E-8	1.739329E-2
5.495000E-8	1.745667E-2
5.500000E-8	1.752519E-2
5.505000E-8	1.756116E-2
5.510000E-8	1.751663E-2
5.515000E-8	1.743269E-2
5.520000E-8	1.732478E-2
5.525000E-8	1.721857E-2
5.530000E-8	1.711066E-2
5.535000E-8	1.697362E-2
5.540000E-8	1.689997E-2
5.545000E-8	1.686742E-2
5.550000E-8	1.689483E-2
5.555000E-8	1.696677E-2
5.560000E-8	1.705927E-2
5.565000E-8	1.713121E-2
5.570000E-8	1.718089E-2
5.575000E-8	1.721686E-2
5.580000E-8	1.719288E-2
5.585000E-8	1.715006E-2
5.590000E-8	1.706098E-2
5.595000E-8	1.700788E-2
5.600000E-8	1.696163E-2
5.605000E-8	1.690510E-2
5.610000E-8	1.686228E-2
5.615000E-8	1.678177E-2
5.620000E-8	1.675779E-2
5.625000E-8	1.675608E-2
5.630000E-8	1.678691E-2
5.635000E-8	1.681603E-2
5.640000E-8	1.684515E-2
5.645000E-8	1.689825E-2
5.650000E-8	1.694279E-2
5.655000E-8	1.689825E-2
5.660000E-8	1.684001E-2
5.665000E-8	1.672867E-2
5.670000E-8	1.661219E-2
5.675000E-8	1.645974E-2
5.680000E-8	1.635525E-2
5.685000E-8	1.629529E-2
5.690000E-8	1.619423E-2
5.695000E-8	1.614455E-2
5.700000E-8	1.611886E-2
5.705000E-8	1.611201E-2
5.710000E-8	1.614284E-2
5.715000E-8	1.621821E-2
5.720000E-8	1.631071E-2
5.725000E-8	1.641177E-2
5.730000E-8	1.646659E-2
5.735000E-8	1.650256E-2
5.740000E-8	1.654538E-2
5.745000E-8	1.656594E-2
5.750000E-8	1.660020E-2
5.755000E-8	1.665159E-2
5.760000E-8	1.666872E-2
5.765000E-8	1.663960E-2
5.770000E-8	1.666529E-2
5.775000E-8	1.670298E-2
5.780000E-8	1.671325E-2
5.785000E-8	1.671325E-2
5.790000E-8	1.675779E-2
5.795000E-8	1.678348E-2
5.800000E-8	1.681603E-2
5.805000E-8	1.683487E-2
5.810000E-8	1.683830E-2
5.815000E-8	1.683487E-2
5.820000E-8	1.683659E-2
5.825000E-8	1.684515E-2
5.830000E-8	1.681089E-2
5.835000E-8	1.680747E-2
5.840000E-8	1.679890E-2
5.845000E-8	1.678177E-2
5.850000E-8	1.675950E-2
5.855000E-8	1.675950E-2
5.860000E-8	1.672867E-2
5.865000E-8	1.666358E-2
5.870000E-8	1.659506E-2
5.875000E-8	1.649913E-2
5.880000E-8	1.643233E-2
5.885000E-8	1.635011E-2
5.890000E-8	1.626103E-2
5.895000E-8	1.611030E-2
5.900000E-8	1.601608E-2
5.905000E-8	1.592016E-2
5.910000E-8	1.584650E-2
5.915000E-8	1.577113E-2
5.920000E-8	1.575914E-2
5.925000E-8	1.575229E-2
5.930000E-8	1.573002E-2
5.935000E-8	1.571803E-2
5.940000E-8	1.573002E-2
5.945000E-8	1.571632E-2
5.950000E-8	1.568034E-2
5.955000E-8	1.571460E-2
5.960000E-8	1.571974E-2
5.965000E-8	1.575743E-2
5.970000E-8	1.579169E-2
5.975000E-8	1.584479E-2
5.980000E-8	1.583280E-2
5.985000E-8	1.582595E-2
5.990000E-8	1.587733E-2
5.995000E-8	1.590474E-2
6.000000E-8	1.592872E-2
6.005000E-8	1.590817E-2
6.010000E-8	1.588590E-2
6.015000E-8	1.589618E-2
6.020000E-8	1.589618E-2
6.025000E-8	1.587048E-2
6.030000E-8	1.582595E-2
6.035000E-8	1.578483E-2
6.040000E-8	1.575571E-2
6.045000E-8	1.575743E-2
6.050000E-8	1.575914E-2
6.055000E-8	1.576942E-2
6.060000E-8	1.575914E-2
6.065000E-8	1.575400E-2
6.070000E-8	1.578141E-2
6.075000E-8	1.580196E-2
6.080000E-8	1.580710E-2
6.085000E-8	1.584479E-2
6.090000E-8	1.588247E-2
6.095000E-8	1.592872E-2
6.100000E-8	1.600409E-2
6.105000E-8	1.597155E-2
6.110000E-8	1.599039E-2
6.115000E-8	1.600581E-2
6.120000E-8	1.600067E-2
6.125000E-8	1.601094E-2
6.130000E-8	1.603321E-2
6.135000E-8	1.606576E-2
6.140000E-8	1.607775E-2
6.145000E-8	1.606576E-2
6.150000E-8	1.607604E-2
6.155000E-8	1.600409E-2
6.160000E-8	1.596983E-2
6.165000E-8	1.589618E-2
6.170000E-8	1.576599E-2
6.175000E-8	1.565465E-2
6.180000E-8	1.552447E-2
6.185000E-8	1.536859E-2
6.190000E-8	1.519044E-2
6.195000E-8	1.504484E-2
6.200000E-8	1.490095E-2
6.205000E-8	1.479818E-2
6.210000E-8	1.472281E-2
6.215000E-8	1.471595E-2
6.220000E-8	1.477419E-2
6.225000E-8	1.485984E-2
6.230000E-8	1.501915E-2
6.235000E-8	1.520757E-2
6.240000E-8	1.536687E-2
6.245000E-8	1.551419E-2
6.250000E-8	1.562553E-2
6.255000E-8	1.568034E-2
6.260000E-8	1.565294E-2
6.265000E-8	1.562210E-2
6.270000E-8	1.553303E-2
6.275000E-8	1.542340E-2
6.280000E-8	1.530692E-2
6.285000E-8	1.518188E-2
6.290000E-8	1.504998E-2
6.295000E-8	1.496091E-2
6.300000E-8	1.487526E-2
6.305000E-8	1.481188E-2
6.310000E-8	1.475021E-2
6.315000E-8	1.468683E-2
6.320000E-8	1.463545E-2
6.325000E-8	1.458577E-2
6.330000E-8	1.454466E-2
6.335000E-8	1.445216E-2
6.340000E-8	1.435281E-2
6.345000E-8	1.425346E-2
6.350000E-8	1.413526E-2
6.355000E-8	1.412499E-2
6.360000E-8	1.408559E-2
6.365000E-8	1.412841E-2
6.370000E-8	1.421063E-2
6.375000E-8	1.434424E-2
6.380000E-8	1.447614E-2
6.385000E-8	1.463202E-2
6.390000E-8	1.476563E-2
6.395000E-8	1.488896E-2
6.400000E-8	1.492322E-2
6.405000E-8	1.489753E-2
6.410000E-8	1.486155E-2
6.415000E-8	1.477077E-2
6.420000E-8	1.464230E-2
6.425000E-8	1.442304E-2
6.430000E-8	1.422091E-2
6.435000E-8	1.402392E-2
6.440000E-8	1.386976E-2
6.445000E-8	1.376698E-2
6.450000E-8	1.368476E-2
6.455000E-8	1.368647E-2
6.460000E-8	1.372416E-2
6.465000E-8	1.380980E-2
6.470000E-8	1.387147E-2
6.475000E-8	1.400508E-2
6.480000E-8	1.405818E-2
6.485000E-8	1.409415E-2
6.490000E-8	1.413526E-2
6.495000E-8	1.417980E-2
6.500000E-8	1.418837E-2
6.505000E-8	1.415925E-2
6.510000E-8	1.411300E-2
6.515000E-8	1.403420E-2
6.520000E-8	1.394170E-2
6.525000E-8	1.392800E-2
6.530000E-8	1.395198E-2
6.535000E-8	1.398624E-2
6.540000E-8	1.400851E-2
6.545000E-8	1.400508E-2
6.550000E-8	1.402221E-2
6.555000E-8	1.405133E-2
6.560000E-8	1.403763E-2
6.565000E-8	1.405304E-2
6.570000E-8	1.406675E-2
6.575000E-8	1.400679E-2
6.580000E-8	1.388517E-2
6.585000E-8	1.371902E-2
6.590000E-8	1.352203E-2
6.595000E-8	1.332846E-2
6.600000E-8	1.316060E-2
6.605000E-8	1.302013E-2
6.610000E-8	1.296018E-2
6.615000E-8	1.296189E-2
6.620000E-8	1.300643E-2
6.625000E-8	1.313661E-2
6.630000E-8	1.333532E-2
6.635000E-8	1.357684E-2
6.640000E-8	1.380980E-2
6.645000E-8	1.403420E-2
6.650000E-8	1.418665E-2
6.655000E-8	1.431512E-2
6.660000E-8	1.438707E-2
6.665000E-8	1.442647E-2
6.670000E-8	1.440762E-2
6.675000E-8	1.435281E-2
6.680000E-8	1.432198E-2
6.685000E-8	1.424661E-2
6.690000E-8	1.416781E-2
6.695000E-8	1.411642E-2
6.700000E-8	1.407017E-2
6.705000E-8	1.404105E-2
6.710000E-8	1.399651E-2
6.715000E-8	1.397596E-2
6.720000E-8	1.401022E-2
6.725000E-8	1.401536E-2
6.730000E-8	1.403763E-2
6.735000E-8	1.410100E-2
6.740000E-8	1.412156E-2
6.745000E-8	1.410100E-2
6.750000E-8	1.410614E-2
6.755000E-8	1.407531E-2
6.760000E-8	1.404276E-2
6.765000E-8	1.395883E-2
6.770000E-8	1.387147E-2
6.775000E-8	1.375156E-2
6.780000E-8	1.364022E-2
6.785000E-8	1.352203E-2
6.790000E-8	1.339184E-2
6.795000E-8	1.330620E-2
6.800000E-8	1.323939E-2
6.805000E-8	1.320171E-2
6.810000E-8	1.316745E-2
6.815000E-8	1.314518E-2
6.820000E-8	1.315032E-2
6.825000E-8	1.322740E-2
6.830000E-8	1.331990E-2
6.835000E-8	1.343467E-2
6.840000E-8	1.353744E-2
6.845000E-8	1.362309E-2
6.850000E-8	1.367105E-2
6.855000E-8	1.370703E-2
6.860000E-8	1.369504E-2
6.865000E-8	1.362652E-2
6.870000E-8	1.357513E-2
6.875000E-8	1.351175E-2
6.880000E-8	1.350490E-2
6.885000E-8	1.351689E-2
6.890000E-8	1.356656E-2
6.895000E-8	1.365564E-2
6.900000E-8	1.385434E-2
6.905000E-8	1.408388E-2
6.910000E-8	1.426202E-2
6.915000E-8	1.444531E-2
6.920000E-8	1.455665E-2
6.925000E-8	1.463887E-2
6.930000E-8	1.464572E-2
6.935000E-8	1.462517E-2
6.940000E-8	1.454466E-2
6.945000E-8	1.438022E-2
6.950000E-8	1.422262E-2
6.955000E-8	1.402906E-2
6.960000E-8	1.380295E-2
6.965000E-8	1.359911E-2
6.970000E-8	1.342268E-2
6.975000E-8	1.324282E-2
6.980000E-8	1.310235E-2
6.985000E-8	1.299615E-2
6.990000E-8	1.293106E-2
6.995000E-8	1.289851E-2
7.000000E-8	1.293791E-2
7.005000E-8	1.295333E-2
7.010000E-8	1.300129E-2
7.015000E-8	1.311777E-2
7.020000E-8	1.330448E-2
7.025000E-8	1.349291E-2
7.030000E-8	1.366934E-2
7.035000E-8	1.380638E-2
7.040000E-8	1.391429E-2
7.045000E-8	1.395712E-2
7.050000E-8	1.392971E-2
7.055000E-8	1.384235E-2
7.060000E-8	1.372416E-2
7.065000E-8	1.359568E-2
7.070000E-8	1.347064E-2
7.075000E-8	1.332333E-2
7.080000E-8	1.319999E-2
7.085000E-8	1.308009E-2
7.090000E-8	1.299958E-2
7.095000E-8	1.295847E-2
7.100000E-8	1.292592E-2
7.105000E-8	1.288652E-2
7.110000E-8	1.288995E-2
7.115000E-8	1.294990E-2
7.120000E-8	1.303726E-2
7.125000E-8	1.313490E-2
7.130000E-8	1.323425E-2
7.135000E-8	1.336786E-2
7.140000E-8	1.346893E-2
7.145000E-8	1.361453E-2
7.150000E-8	1.372587E-2
7.155000E-8	1.379610E-2
7.160000E-8	1.385263E-2
7.165000E-8	1.384406E-2
7.170000E-8	1.380466E-2
7.175000E-8	1.372587E-2
7.180000E-8	1.359226E-2
7.185000E-8	1.345008E-2
7.190000E-8	1.332675E-2
7.195000E-8	1.316573E-2
7.200000E-8	1.297388E-2
7.205000E-8	1.284199E-2
7.210000E-8	1.273578E-2
7.215000E-8	1.263986E-2
7.220000E-8	1.257134E-2
7.225000E-8	1.251824E-2
7.230000E-8	1.246856E-2
7.235000E-8	1.246685E-2
7.240000E-8	1.244801E-2
7.245000E-8	1.239319E-2
7.250000E-8	1.236750E-2
7.255000E-8	1.234694E-2
7.260000E-8	1.236579E-2
7.265000E-8	1.236065E-2
7.270000E-8	1.242060E-2
7.275000E-8	1.250796E-2
7.280000E-8	1.265185E-2
7.285000E-8	1.277004E-2
7.290000E-8	1.286597E-2
7.295000E-8	1.298074E-2
7.300000E-8	1.309208E-2
7.305000E-8	1.318800E-2
7.310000E-8	1.326680E-2
7.315000E-8	1.331305E-2
7.320000E-8	1.335416E-2
7.325000E-8	1.337129E-2
7.330000E-8	1.336615E-2
7.335000E-8	1.331990E-2
7.340000E-8	1.325823E-2
7.345000E-8	1.317944E-2
7.350000E-8	1.309893E-2
7.355000E-8	1.295162E-2
7.360000E-8	1.279060E-2
7.365000E-8	1.263643E-2
7.370000E-8	1.245829E-2
7.375000E-8	1.234523E-2
7.380000E-8	1.224759E-2
7.385000E-8	1.221505E-2
7.390000E-8	1.221847E-2
7.395000E-8	1.224074E-2
7.400000E-8	1.227671E-2
7.405000E-8	1.235037E-2
7.410000E-8	1.245143E-2
7.415000E-8	1.257305E-2
7.420000E-8	1.267754E-2
7.425000E-8	1.272379E-2
7.430000E-8	1.275291E-2
7.435000E-8	1.276662E-2
7.440000E-8	1.279574E-2
7.445000E-8	1.275805E-2
7.450000E-8	1.269467E-2
7.455000E-8	1.258504E-2
7.460000E-8	1.249768E-2
7.465000E-8	1.236236E-2
7.470000E-8	1.226644E-2
7.475000E-8	1.213625E-2
7.480000E-8	1.206945E-2
7.485000E-8	1.202834E-2
7.490000E-8	1.205232E-2
7.495000E-8	1.217051E-2
7.500000E-8	1.233838E-2
7.505000E-8	1.254222E-2
7.510000E-8	1.273921E-2
7.515000E-8	1.292935E-2
7.520000E-8	1.309036E-2
7.525000E-8	1.327194E-2
7.530000E-8	1.342610E-2
7.535000E-8	1.355971E-2
7.540000E-8	1.366078E-2
7.545000E-8	1.370874E-2
7.550000E-8	1.367962E-2
7.555000E-8	1.360082E-2
7.560000E-8	1.347235E-2
7.565000E-8	1.331305E-2
7.570000E-8	1.309722E-2
7.575000E-8	1.290365E-2
7.580000E-8	1.271523E-2
7.585000E-8	1.261074E-2
7.590000E-8	1.255592E-2
7.595000E-8	1.251824E-2
7.600000E-8	1.250796E-2
7.605000E-8	1.253194E-2
7.610000E-8	1.255764E-2
7.615000E-8	1.263643E-2
7.620000E-8	1.269981E-2
7.625000E-8	1.273407E-2
7.630000E-8	1.277004E-2
7.635000E-8	1.280601E-2
7.640000E-8	1.278889E-2
7.645000E-8	1.271865E-2
7.650000E-8	1.263815E-2
7.655000E-8	1.251653E-2
7.660000E-8	1.244801E-2
7.665000E-8	1.237949E-2
7.670000E-8	1.237606E-2
7.675000E-8	1.240005E-2
7.680000E-8	1.246000E-2
7.685000E-8	1.258676E-2
7.690000E-8	1.266384E-2
7.695000E-8	1.273407E-2
7.700000E-8	1.278717E-2
7.705000E-8	1.279574E-2
7.710000E-8	1.281458E-2
7.715000E-8	1.278546E-2
7.720000E-8	1.274606E-2
7.725000E-8	1.270495E-2
7.730000E-8	1.261759E-2
7.735000E-8	1.249254E-2
7.740000E-8	1.231611E-2
7.745000E-8	1.208486E-2
7.750000E-8	1.189815E-2
7.755000E-8	1.168403E-2
7.760000E-8	1.145964E-2
7.765000E-8	1.127464E-2
7.770000E-8	1.113931E-2
7.775000E-8	1.109649E-2
7.780000E-8	1.107594E-2
7.785000E-8	1.111705E-2
7.790000E-8	1.121811E-2
7.795000E-8	1.135857E-2
7.800000E-8	1.152987E-2
7.805000E-8	1.169088E-2
7.810000E-8	1.179195E-2
7.815000E-8	1.189986E-2
7.820000E-8	1.199922E-2
7.825000E-8	1.200778E-2
7.830000E-8	1.202662E-2
7.835000E-8	1.200778E-2
7.840000E-8	1.201634E-2
7.845000E-8	1.200607E-2
7.850000E-8	1.196667E-2
7.855000E-8	1.194611E-2
7.860000E-8	1.200093E-2
7.865000E-8	1.206602E-2
7.870000E-8	1.216366E-2
7.875000E-8	1.219278E-2
7.880000E-8	1.224931E-2
7.885000E-8	1.234352E-2
7.890000E-8	1.234181E-2
7.895000E-8	1.231954E-2
7.900000E-8	1.229042E-2
7.905000E-8	1.220820E-2
7.910000E-8	1.209343E-2
7.915000E-8	1.198209E-2
7.920000E-8	1.191357E-2
7.925000E-8	1.185361E-2
7.930000E-8	1.175426E-2
7.935000E-8	1.164977E-2
7.940000E-8	1.154186E-2
7.945000E-8	1.147677E-2
7.950000E-8	1.136371E-2
7.955000E-8	1.131917E-2
7.960000E-8	1.131061E-2
7.965000E-8	1.135343E-2
7.970000E-8	1.139797E-2
7.975000E-8	1.141167E-2
7.980000E-8	1.141681E-2
7.985000E-8	1.148533E-2
7.990000E-8	1.154871E-2
7.995000E-8	1.160352E-2
8.000000E-8	1.164977E-2
8.005000E-8	1.169431E-2
8.010000E-8	1.169602E-2
8.015000E-8	1.173199E-2
8.020000E-8	1.177139E-2
8.025000E-8	1.178852E-2
8.030000E-8	1.178681E-2
8.035000E-8	1.176625E-2
8.040000E-8	1.174741E-2
8.045000E-8	1.172000E-2
8.050000E-8	1.173371E-2
8.055000E-8	1.175084E-2
8.060000E-8	1.178681E-2
8.065000E-8	1.183135E-2
8.070000E-8	1.182278E-2
8.075000E-8	1.175255E-2
8.080000E-8	1.168917E-2
8.085000E-8	1.165149E-2
8.090000E-8	1.157612E-2
8.095000E-8	1.152130E-2
8.100000E-8	1.148190E-2
8.105000E-8	1.143223E-2
8.110000E-8	1.142538E-2
8.115000E-8	1.142709E-2
8.120000E-8	1.143223E-2
8.125000E-8	1.146135E-2
8.130000E-8	1.148362E-2
8.135000E-8	1.151445E-2
8.140000E-8	1.152644E-2
8.145000E-8	1.153843E-2
8.150000E-8	1.156584E-2
8.155000E-8	1.152987E-2
8.160000E-8	1.151102E-2
8.165000E-8	1.148876E-2
8.170000E-8	1.146477E-2
8.175000E-8	1.141510E-2
8.180000E-8	1.145964E-2
8.185000E-8	1.148876E-2
8.190000E-8	1.151788E-2
8.195000E-8	1.156070E-2
8.200000E-8	1.166862E-2
8.205000E-8	1.172686E-2
8.210000E-8	1.174912E-2
8.215000E-8	1.173542E-2
8.220000E-8	1.166176E-2
8.225000E-8	1.164292E-2
8.230000E-8	1.158468E-2
8.235000E-8	1.152987E-2
8.240000E-8	1.144593E-2
8.245000E-8	1.135857E-2
8.250000E-8	1.129177E-2
8.255000E-8	1.121640E-2
8.260000E-8	1.111019E-2
8.265000E-8	1.103996E-2
8.270000E-8	1.097145E-2
8.275000E-8	1.092862E-2
8.280000E-8	1.095260E-2
8.285000E-8	1.094918E-2
8.290000E-8	1.098344E-2
8.295000E-8	1.104681E-2
8.300000E-8	1.109478E-2
8.305000E-8	1.115473E-2
8.310000E-8	1.117357E-2
8.315000E-8	1.119242E-2
8.320000E-8	1.124209E-2
8.325000E-8	1.124380E-2
8.330000E-8	1.118385E-2
8.335000E-8	1.112218E-2
8.340000E-8	1.102112E-2
8.345000E-8	1.093719E-2
8.350000E-8	1.082242E-2
8.355000E-8	1.074191E-2
8.360000E-8	1.068367E-2
8.365000E-8	1.061515E-2
8.370000E-8	1.058603E-2
8.375000E-8	1.060145E-2
8.380000E-8	1.060487E-2
8.385000E-8	1.065969E-2
8.390000E-8	1.070422E-2
8.395000E-8	1.073335E-2
8.400000E-8	1.076247E-2
8.405000E-8	1.077617E-2
8.410000E-8	1.078473E-2
8.415000E-8	1.080700E-2
8.420000E-8	1.080871E-2
8.425000E-8	1.079672E-2
8.430000E-8	1.082413E-2
8.435000E-8	1.080700E-2
8.440000E-8	1.084811E-2
8.445000E-8	1.087552E-2
8.450000E-8	1.089608E-2
8.455000E-8	1.087895E-2
8.460000E-8	1.088066E-2
8.465000E-8	1.084469E-2
8.470000E-8	1.083441E-2
8.475000E-8	1.085496E-2
8.480000E-8	1.089608E-2
8.485000E-8	1.092520E-2
8.490000E-8	1.091320E-2
8.495000E-8	1.088408E-2
8.500000E-8	1.081557E-2
8.505000E-8	1.074362E-2
8.510000E-8	1.068710E-2
8.515000E-8	1.065969E-2
8.520000E-8	1.064427E-2
8.525000E-8	1.064085E-2
8.530000E-8	1.066825E-2
