40 22.0091 4.69138572279023
40.01 23.3476 4.83193543003215
40.02 15.3984 3.92407950989783
40.03 18.9906 4.35782055619549
40.04 19.9908 4.47110724541472
40.05 23.0738 4.80351954300178
40.06 21.2405 4.6087416937815
40.07 25.8601 5.08528268634105
40.08 19.6817 4.43640620322351
40.09 21.8957 4.67928413328364
40.1 15.1855 3.89685770846204
40.11 24.0746 4.90658740878016
40.12 21.3411 4.61964284333757
40.13 25.728 5.07227759492715
40.14 22.7 4.76445169982864
40.15 37.1483 6.09494052473033
40.16 22.0711 4.69798893144716
40.17 22.3929 4.7321136926325
40.18 23.7838 4.87686374630254
40.19 24.1866 4.91798739323313
40.2 33.4956 5.78753833680607
40.21 25.9521 5.09432036683992
40.22 30.0615 5.48283685695644
40.23 20.1562 4.48956568055308
40.24 14.9734 3.86954777719568
40.25 20.2247 4.49718801030155
40.26 14.8541 3.85410171116435
40.27 23.278 4.82472797160627
40.28 20.8937 4.5709626994759
40.29 23.2315 4.81990663809995
40.3 29.607 5.44123147825931
40.31 29.9011 5.46818982845329
40.32 23.4865 4.8462872387014
40.33 21.5692 4.64426528096749
40.34 13.8501 3.7215722483918
40.35 26.2494 5.12341682864082
40.36 27.0128 5.19738395733854
40.37 21.3867 4.6245756562089
40.38 18.693 4.32354021607294
40.39 28.7452 5.36145502638976
40.4 25.5498 5.05468099883662
40.41 22.5453 4.74818912849941
40.42 22.0433 4.69502928638363
40.43 21.9438 4.68442098876691
40.44 21.0122 4.58390663081176
40.45 22.5915 4.75305165130782
40.46 17.7936 4.21824608101519
40.47 26.9411 5.19048167321685
40.48 13.4983 3.67400326619343
40.49 18.0108 4.24391328846384
40.5 15.7895 3.97360038252464
40.51 19.516 4.41769170495181
40.52 16.2725 4.03391869030599
40.53 18.7803 4.33362434920241
40.54 20.4172 4.51853958707899
40.55 21.5377 4.64087276274625
40.56 21.6558 4.65357926761756
40.57 19.8793 4.45862086300237
40.58 15.3585 3.91899221739467
40.59 20.3756 4.51393398268074
40.6 23.7756 4.87602296959315
40.61 13.082 3.61690475406804
40.62 18.7519 4.33034640646681
40.63 18.4344 4.29353001619879
40.64 22.8247 4.77752027729867
40.65 13.9121 3.72989275985249
40.66 29.4169 5.42373487552627
40.67 22.3428 4.72681711091089
40.68 28.1704 5.3075794859804
40.69 24.9412 4.99411653848806
40.7 24.7496 4.97489698385806
40.71 12.4753 3.53203907113158
40.72 20.503 4.52802385152729
40.73 21.8963 4.67934824521535
40.74 17.0554 4.12981839794439
40.75 18.9928 4.35807296864107
40.76 26.3111 5.12943466670548
40.77 17.6011 4.19536649173824
40.78 24.0088 4.8998775494904
40.79 19.234 4.38565844543325
40.8 19.1831 4.37985159565938
40.81 24.667 4.96658836627317
40.82 16.504 4.06251153844515
40.83 26.0961 5.10843420237552
40.84 22.7694 4.77172924630055
40.85 21.1775 4.60190178078585
40.86 30.2665 5.50149979551031
40.87 22.8701 4.7822693357861
40.88 11.4273 3.38042896686205
40.89 16.4199 4.05214757875376
40.9 20.5548 4.53374017782228
40.91 25.8024 5.07960628395548
40.92 31.6184 5.62302409740524
40.93 21.5976 4.64732180938656
40.94 24.8933 4.98931859074964
40.95 27.2472 5.21988505620574
40.96 19.8953 4.46041477891911
40.97 17.1864 4.14564832082993
40.98 23.7006 4.86832620106747
40.99 22.812 4.77619095095663
41 24.7806 4.97801165125193
41.01 15.693 3.96143913243659
41.02 16.4617 4.0573020592507
41.03 21.1181 4.59544339536459
41.04 21.4496 4.63137128721073
41.05 17.1408 4.14014492499961
41.06 23.496 4.84726727136022
41.07 18.8619 4.34302889697962
41.08 22.8812 4.7834297318974
41.09 19.2145 4.38343472633048
41.1 19.2621 4.3888609000514
41.11 15.2018 3.89894857621898
41.12 13.3839 3.65840129018127
41.13 17.2124 4.14878295407219
41.14 20.7873 4.55930915819491
41.15 22.4711 4.74036918393494
41.16 23.094 4.8056217079583
41.17 17 4.12310562561766
41.18 14.8614 3.85504863782547
41.19 19.5031 4.41623142509538
41.2 17.2665 4.15529782326129
41.21 29.4126 5.42333845523216
41.22 21.4772 4.63435000836147
41.23 31.6125 5.62249944419739
41.24 20.6297 4.54199295464007
41.25 32.2941 5.68278980783206
41.26 24.9884 4.99883986540877
41.27 15.5925 3.94873397432645
41.28 19.0111 4.36017201495537
41.29 15.7156 3.96429060488759
41.3 17.4884 4.18191343765028
41.31 28.8277 5.369143320866
41.32 19.3856 4.40290812986144
41.33 26.2265 5.12118150430152
41.34 24.0105 4.90005102014255
41.35 24.4522 4.94491658170287
41.36 23.4414 4.8416319562726
41.37 22.4186 4.73482840238165
41.38 15.6415 3.95493362776166
41.39 19.8491 4.45523287831287
41.4 17.4696 4.17966505835097
41.41 17.281 4.15704221773126
41.42 19.4027 4.40484960015663
41.43 17.6238 4.19807098558374
41.44 22.9388 4.78944673213932
41.45 25.8498 5.08426985908498
41.46 17.4409 4.17623035763115
41.47 25.3086 5.03076534932807
41.48 24.8765 4.98763470996022
41.49 22.9064 4.78606310029444
41.5 23.0812 4.80428974979653
41.51 29.4004 5.4222135701206
41.52 22.7591 4.7706498509113
41.53 27.609 5.25442670516965
41.54 19.8103 4.45087631820971
41.55 24.4339 4.94306585025933
41.56 25.6302 5.06262777616526
41.57 16.3349 4.04164570441299
41.58 18.4298 4.29299429303138
41.59 20.879 4.5693544401808
41.6 28.7334 5.36035446589123
41.61 20.6496 4.54418309490276
41.62 24.3945 4.93907886148824
41.63 17.4816 4.18110033364424
41.64 20.2746 4.50273250371372
41.65 21.7504 4.66373241084863
