#m	sigma	Xa	Xv	rho	e	Re*	M*	M	m_1	sigma_1	Xa_1	Xv_1	a_1	rho_1	Re_1*	Mstar_1*	M_1
82.983	0.586399	196.035	276.486	0.000583529	0.305823	13.6602	0.329981	2.43825	0.638047	0.164475	0.682691	0.701411	-7.67588	0.000174585	123.816	1.63599	12.0884
