40 24.5352 4.95330192901664
40.05 36.4874 6.04048011336847
40.1 38.6125 6.21389571846841
40.15 28.0716 5.29826386658875
40.2 41.0463 6.40673863990096
40.25 42.4861 6.51813623668607
40.3 38.2264 6.18275019712102
40.35 48.7182 6.9798424050977
40.4 31.1715 5.58314427540611
40.45 37.1906 6.09840962874748
40.5 39.9501 6.32060914785909
40.55 39.9877 6.32358284519148
40.6 38.2762 6.18677622029438
40.65 41.9794 6.47915117897399
40.7 50.4556 7.10321054171985
40.75 37.6241 6.1338487102308
40.8 26.8761 5.18421643066722
40.85 32.6827 5.71687851891222
40.9 37.2231 6.10107367600163
40.95 45.0364 6.71091647988559
41 36.8861 6.07339279151283
41.05 32.9962 5.74423188946964
41.1 38.5916 6.21221377610269
41.15 29.7197 5.45157775327473
41.2 32.1859 5.67326184835497
41.25 36.9086 6.07524485103276
41.3 43.6549 6.60718548248799
41.35 40.5931 6.37127145866506
41.4 31.9836 5.65540449481732
41.45 37.7144 6.14120509346496
41.5 30.6537 5.53657836574179
41.55 39.173 6.25883375717873
41.6 43.0433 6.56073928761081
41.65 39.63 6.29523629421486
41.7 40.7633 6.38461431881363
41.75 25.8908 5.08830030560304
41.8 38.8361 6.23186168010812
41.85 40.4462 6.35973269878538
41.9 36.0976 6.00812782820073
41.95 37.4309 6.118079764109
42 44.0595 6.63773304675625
42.05 31.3983 5.60341859939091
42.1 43.4125 6.5888162821557
42.15 28.9685 5.38223931091883
42.2 34.6107 5.8830859249207
42.25 43.4921 6.59485405448824
42.3 35.9761 5.99800800266222
42.35 30.5934 5.53113008344588
42.4 35.0934 5.92396826460102
42.45 35.8927 5.99105166060183
42.5 47.1783 6.868646154811
42.55 51.1438 7.15148935537207
42.6 26.5552 5.1531737793325
42.65 35.1824 5.93147536452778
42.7 46.3211 6.80596062286581
42.75 32.1689 5.67176339421877
42.8 23.0303 4.79898947696283
42.85 33.9488 5.82655987697715
42.9 28.3589 5.3253075028584
42.95 32.0186 5.65849803393091
43 31.3461 5.59875879101788
43.05 42.2715 6.50165363580682
43.1 42.0807 6.48696385067776
43.15 33.6358 5.79963791973258
43.2 34.5276 5.87601906055452
43.25 42.669 6.53215125360704
43.3 28.4821 5.3368623740921
43.35 33.4631 5.78472989862102
43.4 23.2355 4.82032156603685
43.45 41.486 6.44096266096924
43.5 31.5241 5.6146326683052
43.55 43.7992 6.61809640304521
43.6 26.4082 5.13889093093053
43.65 38.9257 6.23904640149438
43.7 28.9552 5.38100362386052
43.75 44.8247 6.69512509218461
43.8 41.6183 6.45122468993291
43.85 37.3364 6.11035187202832
43.9 42.3268 6.50590501006586
43.95 38.6668 6.21826342317532
44 28.3006 5.31983082437778
44.05 40.2734 6.34613268061739
44.1 45.0528 6.71213825840916
44.15 45.5092 6.74605069651867
44.2 40.7729 6.38536608190948
44.25 62.1156 7.88134506286839
44.3 90.3015 9.50271013974435
44.35 86.2068 9.28476170938167
44.4 132.8338 11.5253546583175
44.45 388.1565 19.7016877449624
44.5 1221.7073 34.9529297770587
44.55 2047.1522 45.2454660711988
44.6 2128.8118 46.1390485380876
44.65 1038.5728 32.2268955997937
44.7 314.4247 17.7320247010881
44.75 112.6724 10.6147256205707
44.8 67.4062 8.21012789181752
44.85 55.291 7.43579182064694
44.9 53.567 7.31894801183886
44.95 34.5585 5.87864780370452
45 42.4602 6.51614916956326
45.05 39.2446 6.26455106132914
45.1 42.593 6.52633128181523
45.15 35.4679 5.95549326252662
45.2 39.2192 6.2625234530499
45.25 28.9319 5.37883816451099
45.3 27.1791 5.21335784307964
45.35 40.3439 6.35168481585792
45.4 36.06 6.00499791840097
45.45 35.052 5.92047295408061
45.5 31.6683 5.62745946231512
45.55 42.7867 6.54115433237896
45.6 31.6265 5.62374430428696
45.65 31.0057 5.56827621441322
45.7 37.0649 6.088094940127
45.75 31.5779 5.6194216784292
45.8 33.1763 5.75988715167233
45.85 33.7227 5.80712493407883
45.9 39.245 6.2645829869194
45.95 34.6316 5.88486193550877
46 40.7745 6.38549136715414
46.05 31.1905 5.58484556635186
46.1 34.1073 5.84014554613153
46.15 30.8024 5.54999099098368
46.2 33.3687 5.77656472308586
46.25 35.9098 5.99247861906907
46.3 33.6718 5.80274073175771
46.35 35.2325 5.93569709469747
46.4 39.2035 6.26126983925785
46.45 28.3279 5.32239607695632
46.5 26.9769 5.19392914853485
46.55 30.7296 5.54342854197653
46.6 26.733 5.17039650317072
46.65 38.7006 6.22098063009362
46.7 28.8 5.3665631459995
46.75 35.3817 5.94825184402947
46.8 28.3975 5.3289304743072
46.85 34.2383 5.85135027151853
46.9 28.6907 5.35637003949503
46.95 33.478 5.78601762873222
47 34.6106 5.88307742597359
47.05 39.4882 6.28396371727272
47.1 38.9196 6.23855752558234
47.15 31.7805 5.63741962248687
47.2 45.2878 6.72962108888755
47.25 22.8709 4.7823529773533
47.3 29.4135 5.42342142931932
47.35 43.656 6.60726872466982
47.4 30.1246 5.48858816090258
47.45 21.8887 4.67853609583169
47.5 31.2862 5.59340683304907
47.55 30.4005 5.51366484291528
47.6 36.2561 6.02130384551386
47.65 34.2039 5.8484100403443
47.7 43.0799 6.56352801471891
47.75 27.5883 5.25245656812124
47.8 34.8738 5.90540430453326
47.85 24.2293 4.92232668562337
47.9 32.6708 5.71583764639969
47.95 39.6348 6.29561752332525
48 30.9969 5.56748596765183
48.05 32.9948 5.74411002680137
48.1 34.17 5.84551109827019
48.15 30.1831 5.49391481550269
48.2 43.8083 6.6187838762117
48.25 23.1212 4.80845089399902
48.3 43.0392 6.56042681538328
48.35 35.6703 5.97246180398
48.4 35.1031 5.9247869159996
48.45 34.6821 5.88915104238293
48.5 35.5354 5.96115760570042
48.55 37.9791 6.16271855596213
48.6 34.8178 5.9006609799242
48.65 35.5609 5.96329606845074
48.7 43.5553 6.59964392978894
48.75 36.0446 6.00371551624492
48.8 24.4959 4.94933328843391
48.85 40.6029 6.37204048951354
48.9 31.1297 5.57939960927697
48.95 29.3945 5.42166948457761
49 31.6467 5.62553997408249
49.05 31.2944 5.59413979088832
49.1 40.9809 6.40163260426588
49.15 40.4277 6.35827806878561
49.2 40.8869 6.39428651219196
49.25 32.5545 5.70565508947045
49.3 37.3047 6.1077573625677
49.35 27.8866 5.28077645805993
49.4 26.9594 5.19224421613622
49.45 34.2276 5.85043588119723
49.5 22.9708 4.79278624601598
49.55 35.9974 5.99978332942116
49.6 39.6962 6.30049204427718
49.65 34.1383 5.84279898678707
49.7 40.6611 6.37660568014049
49.75 34.0503 5.83526349019477
49.8 41.7306 6.45992260015552
49.85 38.4141 6.1979109383727
49.9 37.2007 6.09923765728144
49.95 39.7824 6.30732907021665
50 37.4719 6.12142957159518
50.05 32.3429 5.68708185276069
50.1 32.2046 5.67490969091139
50.15 27.8737 5.27955490548209
50.2 27.4769 5.24184127955054
50.25 24.6144 4.96129015478837
50.3 29.5989 5.44048711054442
50.35 34.7391 5.89398846283228
50.4 38.154 6.17689242256978
50.45 25.3819 5.03804525585073
50.5 29.161 5.40009259179877
50.55 21.7673 4.66554391255725
50.6 26.7856 5.17548065400693
50.65 35.8377 5.98645972173872
50.7 34.312 5.85764457781453
50.75 37.034 6.08555667133254
50.8 25.8528 5.08456487813854
50.85 26.4516 5.14311189845214
50.9 26.6676 5.16406816376391
50.95 35.5244 5.96023489470004
51 32.4467 5.69620048804464
51.05 33.6119 5.7975770801258
51.1 33.6954 5.80477389740548
51.15 35.3563 5.94611637962124
51.2 37.2714 6.10503071245346
51.25 35.397 5.94953779717383
51.3 28.8227 5.36867767704488
51.35 25.9283 5.09198389628247
