31.5	0.3	7.464	0.141316407
50.7	0.4	7.355	0.08560617
100.9	0.4	7.205	0.047146117
150.6	0.6	7.026	0.025784825
200.6	0.6	6.852	0.01131283
250.3	0.4	6.647	0.013392099
300.6	0.6	6.451	0.009863584
350.6	0.6	6.216	0.013225543
401.3	0	5.964	0.011928
450.6	0.6	5.7	0.017747916
500.7	0.6	5.422	0.016718707
550.7	0.6	5.119	0.019543846
600.7	0.6	4.714	0.018487148
650.7	0.5	4.199	0.025280592
700.8	0.5	3.534	0.026333778
750.6	0.4	4.402	0.014344476
