2.70E+01	1.64839E-05	5.69531E-07
5.00E+01	1.63818E-05	4.51112E-07
1.00E+02	1.57921E-05	3.52493E-07
1.50E+02	1.48321E-05	3.30747E-08
2.00E+02	1.44149E-05	1.91795E-07
2.50E+02	1.44597E-05	7.46242E-07
3.00E+02	1.30743E-05	1.79426E-07
3.50E+02	1.26765E-05	3.02068E-07
4.00E+02	1.19296E-05	8.42E-08
