#m	sigma	Xa	Xv	rho	e	Re*	M*	M	m_1	sigma_1	Xa_1	Xv_1	a_1	rho_1	Re_1*	Mstar_1*	M_1
233.261	0.221693	263.757	277.044	0.000460169	0.324965	16.1488	0.346417	2.55969	0.84129	0.310546	1.07066	1.17906	-6.43362	8.48562e-05	28.0848	0.25871	1.91162
