31.4	0.4	11.506	0.348831019
50.7	0.4	11.679	0.270339846
100.9	0.5	11.141	0.082272829
150.6	0.6	10.825	0.050833036
200.5	0.5	10.506	0.037439664
250.2	0.3	10.116	0.021044559
300.2	0.3	9.712	0.021805084
350.2	0.3	9.301	0.020741507
401.1	0	8.788	0.017576
450.4	0.5	8.342	0.029944388
500.6	0.6	7.834	0.039624465
550.4	0.4	7.285	0.032656663
600.7	0.6	6.607	0.064339643
650.6	0.5	5.858	0.061282168
700.8	0.6	4.93	0.08830153
751.1	0.5	6.376	0.091424752
