40.00	187.7221
40.05	206.2782
40.10	159.8125
40.15	195.3390
40.20	208.5125
40.25	165.3288
40.30	180.2087
40.35	186.9468
40.40	219.2023
40.45	180.1735
40.50	186.3070
40.55	186.2333
40.60	185.2254
40.65	173.8277
40.70	178.5496
40.75	153.1587
40.80	204.3642
40.85	182.9685
40.90	166.1394
40.95	171.6326
41.00	168.4585
41.05	195.7697
41.10	167.7277
41.15	138.7549
41.20	151.8251
41.25	170.0183
41.30	167.0987
41.35	187.5679
41.40	169.1081
41.45	170.3567
41.50	216.6693
41.55	188.8082
41.60	172.4574
41.65	160.3219
41.70	197.2188
41.75	176.5611
41.80	174.5815
41.85	155.0655
41.90	158.6930
41.95	178.7051
42.00	158.9824
42.05	176.2114
42.10	172.3190
42.15	171.6920
42.20	182.9844
42.25	152.2964
42.30	136.0116
42.35	162.5894
42.40	189.6026
42.45	173.3613
42.50	184.5047
42.55	162.3709
42.60	156.0722
42.65	166.4936
42.70	152.4008
42.75	148.4017
42.80	142.1990
42.85	176.8662
42.90	170.6741
42.95	162.1804
43.00	159.0302
43.05	196.4344
43.10	173.8616
43.15	161.3020
43.20	195.8136
43.25	164.6069
43.30	155.3652
43.35	166.6178
43.40	158.6220
43.45	182.8155
43.50	200.0812
43.55	185.2324
43.60	196.0046
43.65	153.4574
43.70	184.7824
43.75	201.5387
43.80	180.5515
43.85	198.9881
43.90	205.3997
43.95	187.3174
44.00	211.9619
44.05	217.2014
44.10	251.0886
44.15	298.3795
44.20	305.8549
44.25	443.2182
44.30	566.9011
44.35	826.1518
44.40	1575.3890
44.45	3548.6836
44.50	7625.3888
44.55	10365.8457
44.60	8709.9137
44.65	4985.0938
44.70	2090.2306
44.75	964.8698
44.80	608.5542
44.85	405.4756
44.90	313.5121
44.95	297.4937
45.00	236.6107
45.05	226.3909
45.10	184.8867
45.15	224.5755
45.20	197.6972
45.25	183.5872
45.30	210.5333
45.35	185.5405
45.40	177.0020
45.45	181.9718
45.50	171.0075
45.55	179.4863
45.60	195.1998
45.65	144.2418
45.70	182.8464
45.75	150.8990
45.80	146.5902
45.85	149.5692
45.90	165.7952
45.95	177.8012
46.00	168.0307
46.05	177.1127
46.10	172.8413
46.15	135.5600
46.20	176.8448
