
#Surface 0 of 1 surfaces

#IsoCurve 0, 1801 points
#x y z type
 40  187.722  0 i
 40.05  206.278  0 i
 40.1  159.812  0 i
 40.15  195.339  0 i
 40.2  208.512  0 i
 40.25  165.329  0 i
 40.3  180.209  0 i
 40.35  186.947  0 i
 40.4  219.202  0 i
 40.45  180.173  0 i
 40.5  186.307  0 i
 40.55  186.233  0 i
 40.6  185.225  0 i
 40.65  173.828  0 i
 40.7  178.55  0 i
 40.75  153.159  0 i
 40.8  204.364  0 i
 40.85  182.969  0 i
 40.9  166.139  0 i
 40.95  171.633  0 i
 41  168.458  0 i
 41.05  195.77  0 i
 41.1  167.728  0 i
 41.15  138.755  0 i
 41.2  151.825  0 i
 41.25  170.018  0 i
 41.3  167.099  0 i
 41.35  187.568  0 i
 41.4  169.108  0 i
 41.45  170.357  0 i
 41.5  216.669  0 i
 41.55  188.808  0 i
 41.6  172.457  0 i
 41.65  160.322  0 i
 41.7  197.219  0 i
 41.75  176.561  0 i
 41.8  174.582  0 i
 41.85  155.065  0 i
 41.9  158.693  0 i
 41.95  178.705  0 i
 42  158.982  0 i
 42.05  176.211  0 i
 42.1  172.319  0 i
 42.15  171.692  0 i
 42.2  182.984  0 i
 42.25  152.296  0 i
 42.3  136.012  0 i
 42.35  162.589  0 i
 42.4  189.603  0 i
 42.45  173.361  0 i
 42.5  184.505  0 i
 42.55  162.371  0 i
 42.6  156.072  0 i
 42.65  166.494  0 i
 42.7  152.401  0 i
 42.75  148.402  0 i
 42.8  142.199  0 i
 42.85  176.866  0 i
 42.9  170.674  0 i
 42.95  162.18  0 i
 43  159.03  0 i
 43.05  196.434  0 i
 43.1  173.862  0 i
 43.15  161.302  0 i
 43.2  195.814  0 i
 43.25  164.607  0 i
 43.3  155.365  0 i
 43.35  166.618  0 i
 43.4  158.622  0 i
 43.45  182.815  0 i
 43.5  200.081  0 i
 43.55  185.232  0 i
 43.6  196.005  0 i
 43.65  153.457  0 i
 43.7  184.782  0 i
 43.75  201.539  0 i
 43.8  180.552  0 i
 43.85  198.988  0 i
 43.9  205.4  0 i
 43.95  187.317  0 i
 44  211.962  0 i
 44.05  217.201  0 i
 44.1  251.089  0 i
 44.15  298.38  0 i
 44.2  305.855  0 i
 44.25  443.218  0 i
 44.3  566.901  0 i
 44.35  826.152  0 i
 44.4  1575.39  0 i
 44.45  3548.68  0 i
 44.5  7625.39  0 i
 44.55  10365.8  0 i
 44.6  8709.91  0 i
 44.65  4985.09  0 i
 44.7  2090.23  0 i
 44.75  964.87  0 i
 44.8  608.554  0 i
 44.85  405.476  0 i
 44.9  313.512  0 i
 44.95  297.494  0 i
 45  236.611  0 i
 45.05  226.391  0 i
 45.1  184.887  0 i
 45.15  224.576  0 i
 45.2  197.697  0 i
 45.25  183.587  0 i
 45.3  210.533  0 i
 45.35  185.541  0 i
 45.4  177.002  0 i
 45.45  181.972  0 i
 45.5  171.007  0 i
 45.55  179.486  0 i
 45.6  195.2  0 i
 45.65  144.242  0 i
 45.7  182.846  0 i
 45.75  150.899  0 i
 45.8  146.59  0 i
 45.85  149.569  0 i
 45.9  165.795  0 i
 45.95  177.801  0 i
 46  168.031  0 i
 46.05  177.113  0 i
 46.1  172.841  0 i
 46.15  135.56  0 i
 46.2  176.845  0 i
 46.25  157.4  0 i
 46.3  156.448  0 i
 46.35  170.571  0 i
 46.4  195.957  0 i
 46.45  158.382  0 i
 46.5  149.876  0 i
 46.55  155.073  0 i
 46.6  174.134  0 i
 46.65  166.532  0 i
 46.7  133.919  0 i
 46.75  156.608  0 i
 46.8  162.199  0 i
 46.85  147.361  0 i
 46.9  153.486  0 i
 46.95  164.566  0 i
 47  167.251  0 i
 47.05  165.562  0 i
 47.1  146.965  0 i
 47.15  160.533  0 i
 47.2  151.251  0 i
 47.25  162.373  0 i
 47.3  162.371  0 i
 47.35  156.279  0 i
 47.4  173.552  0 i
 47.45  148.321  0 i
 47.5  154.971  0 i
 47.55  157.984  0 i
 47.6  153.479  0 i
 47.65  176.028  0 i
 47.7  164.181  0 i
 47.75  144.938  0 i
 47.8  162.833  0 i
 47.85  139.76  0 i
 47.9  154.302  0 i
 47.95  141.839  0 i
 48  141.646  0 i
 48.05  152.962  0 i
 48.1  172.661  0 i
 48.15  153.36  0 i
 48.2  157.617  0 i
 48.25  162.575  0 i
 48.3  165.961  0 i
 48.35  140.974  0 i
 48.4  156.318  0 i
 48.45  145.707  0 i
 48.5  164.576  0 i
 48.55  179.031  0 i
 48.6  153.813  0 i
 48.65  136.811  0 i
 48.7  147.741  0 i
 48.75  123.393  0 i
 48.8  163.202  0 i
 48.85  165.484  0 i
 48.9  140.75  0 i
 48.95  155.025  0 i
 49  145.702  0 i
 49.05  159.428  0 i
 49.1  150.227  0 i
 49.15  165.348  0 i
 49.2  163.048  0 i
 49.25  161.502  0 i
 49.3  159.183  0 i
 49.35  150.109  0 i
 49.4  166.255  0 i
 49.45  174.658  0 i
 49.5  144.315  0 i
 49.55  145.173  0 i
 49.6  140.405  0 i
 49.65  156.677  0 i
 49.7  156.177  0 i
 49.75  122.521  0 i
 49.8  155.29  0 i
 49.85  175.63  0 i
 49.9  181.153  0 i
 49.95  165.514  0 i
 50  148.166  0 i
 50.05  160.809  0 i
 50.1  163.122  0 i
 50.15  160.757  0 i
 50.2  161.523  0 i
 50.25  152.918  0 i
 50.3  149.8  0 i
 50.35  133.553  0 i
 50.4  155.79  0 i
 50.45  149.797  0 i
 50.5  152.055  0 i
 50.55  144.694  0 i
 50.6  147.167  0 i
