#m	sigma	Xa	Xv	rho	e	Re*	M*	M	m_1	sigma_1	Xa_1	Xv_1	a_1	rho_1	Re_1*	Mstar_1*	M_1
190.553	0.164864	203.951	209.571	0.00105227	0.203244	7.26548	0.235683	1.74147	0.577866	0.320804	0.747422	0.828441	-8.2957	5.03921e-05	210.408	1.49363	11.0365
