
#Curve 0 of 2, 1801 points
#x y type
 40  50.7235  i
 40.05  35.7195  i
 40.1  36.6107  i
 40.15  42.9065  i
 40.2  51.4472  i
 40.25  39.2176  i
 40.3  29.9567  i
 40.35  40.7031  i
 40.4  46.8372  i
 40.45  38.9941  i
 40.5  41.7132  i
 40.55  51.1196  i
 40.6  48.5026  i
 40.65  29.3652  i
 40.7  50.7736  i
 40.75  31.2875  i
 40.8  38.2531  i
 40.85  41.3348  i
 40.9  36.5867  i
 40.95  41.2502  i
 41  35.8815  i
 41.05  28.4532  i
 41.1  48.5037  i
 41.15  40.5417  i
 41.2  38.3916  i
 41.25  40.8609  i
 41.3  47.1289  i
 41.35  40.3064  i
 41.4  36.404  i
 41.45  37.3068  i
 41.5  48.1195  i
 41.55  53.3234  i
 41.6  40.6202  i
 41.65  42.7608  i
 41.7  38.8621  i
 41.75  38.11  i
 41.8  32.7515  i
 41.85  41.5264  i
 41.9  42.4114  i
 41.95  41.7303  i
 42  28.4715  i
 42.05  29.3696  i
 42.1  51.7648  i
 42.15  35.2806  i
 42.2  41.5152  i
 42.25  46.9456  i
 42.3  38.5119  i
 42.35  30.5712  i
 42.4  40.2478  i
 42.45  37.3807  i
 42.5  54.675  i
 42.55  30.4323  i
 42.6  40.2051  i
 42.65  47.872  i
 42.7  34.4596  i
 42.75  52.9674  i
 42.8  26.536  i
 42.85  41.3628  i
 42.9  45.8549  i
 42.95  35.584  i
 43  28.517  i
 43.05  36.2768  i
 43.1  43.4313  i
 43.15  42.702  i
 43.2  34.1289  i
 43.25  21.9082  i
 43.3  38.4487  i
 43.35  37.2306  i
 43.4  35.6685  i
 43.45  32.0462  i
 43.5  35.8189  i
 43.55  42.7836  i
 43.6  38.7263  i
 43.65  37.1543  i
 43.7  40.2948  i
 43.75  31.0009  i
 43.8  50.2734  i
 43.85  47.7775  i
 43.9  47.6713  i
 43.95  54.5193  i
 44  47.8606  i
 44.05  57.8365  i
 44.1  66.59  i
 44.15  80.0948  i
 44.2  153.713  i
 44.25  397.243  i
 44.3  1177.89  i
 44.35  2144.98  i
 44.4  2153.2  i
 44.45  1483.26  i
 44.5  455.712  i
 44.55  180.586  i
 44.6  97.3006  i
 44.65  53.6389  i
 44.7  51.9447  i
 44.75  44.9185  i
 44.8  58.0337  i
 44.85  53.9055  i
 44.9  35.7089  i
 44.95  43.3616  i
 45  43.8763  i
 45.05  42.0378  i
 45.1  35.425  i
 45.15  33.6855  i
 45.2  36.1929  i
 45.25  37.3962  i
 45.3  34.3311  i
 45.35  40.4343  i
 45.4  36.5236  i
 45.45  33.6632  i
 45.5  39.8882  i
 45.55  31.8967  i
